# [Ca]_0	Values[AMPAR_bar]	Values[CaMKII_active_ratio]	Values[CaMKIIp_bar]	Values[Dp_bar]	Values[PP1a_bar]	Values[PP2B_bar]	
3.93947e-09	0.248848	0.0871739	0.0265075	0.809362	0.243571	0.0145542	
4.12387e-09	0.243997	0.0888827	0.0272644	0.791394	0.254046	0.0160649	
4.31691e-09	0.238971	0.0906516	0.0280309	0.772461	0.265362	0.0177096	
4.51898e-09	0.233797	0.092493	0.028818	0.752613	0.2776	0.0194997	
4.73051e-09	0.228508	0.0944247	0.0296423	0.731899	0.290858	0.021448	
4.95194e-09	0.223136	0.0964697	0.0305266	0.710363	0.305251	0.023569	
5.18373e-09	0.21772	0.0986583	0.0315018	0.688037	0.320918	0.0258787	
5.42638e-09	0.2123	0.101029	0.0326086	0.664927	0.338029	0.0283954	
5.68039e-09	0.206918	0.103634	0.0339026	0.641005	0.356799	0.031139	
5.94628e-09	0.201619	0.106545	0.0354622	0.616186	0.377517	0.0341313	
6.22462e-09	0.196452	0.109869	0.0374083	0.590299	0.400604	0.0373958	
6.51599e-09	0.191476	0.11379	0.0399494	0.562997	0.42676	0.0409568	
6.821e-09	0.186778	0.118696	0.0435295	0.533508	0.457424	0.044838	
7.14029e-09	0.182615	0.125922	0.0496936	0.499343	0.497351	0.049059	
7.47452e-09	0.468678	0.726275	0.71459	0.368833	0.880865	0.0357183	
7.82439e-09	0.468785	0.733733	0.722088	0.344038	0.889646	0.0384963	
8.19065e-09	0.468513	0.739941	0.728312	0.320055	0.898015	0.0415121	
8.57405e-09	0.468376	0.746125	0.734515	0.297429	0.905947	0.0447743	
8.97539e-09	0.468429	0.752415	0.740832	0.276235	0.913421	0.0483051	
